# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
97000 1.4598 -5.27479 8.63256 0.974153 -3.81498 7.65841 
98000 1.49457 -5.27117 8.75585 0.997353 -3.7766 7.7585 
99000 1.48713 -5.33745 8.34202 0.992387 -3.85032 7.34964 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
100000 1.52941 -5.3164 8.4837 1.0206 -3.78699 7.4631 
101000 1.48284 -5.3733 8.16061 0.989524 -3.89047 7.17108 
102000 1.47597 -5.30732 8.51519 0.984943 -3.83135 7.53025 
103000 1.46742 -5.30256 8.49864 0.979233 -3.83515 7.5194 
104000 1.53699 -5.25647 8.87874 1.02566 -3.71948 7.85308 
105000 1.53855 -5.30075 8.56422 1.02671 -3.7622 7.53752 
106000 1.45262 -5.28847 8.61133 0.969357 -3.83585 7.64197 
107000 1.53889 -5.28151 8.70547 1.02693 -3.74263 7.67854 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
108000 1.54824 -5.35733 8.26616 1.03317 -3.80909 7.23299 
109000 1.51804 -5.25284 8.81153 1.01301 -3.7348 7.79852 
110000 1.47219 -5.29046 8.54805 0.982421 -3.81826 7.56563 
111000 1.4938 -5.25967 8.73706 0.996838 -3.76587 7.74022 
112000 1.43673 -5.32551 8.36492 0.958759 -3.88878 7.40617 
113000 1.52579 -5.31353 8.47039 1.01819 -3.78774 7.4522 
114000 1.44365 -5.30316 8.50317 0.963376 -3.85951 7.53979 
115000 1.45258 -5.27323 8.65198 0.969336 -3.82065 7.68265 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
116000 1.55117 -5.28655 8.61391 1.03512 -3.73538 7.57878 
117000 1.51145 -5.22718 8.95143 1.00862 -3.71574 7.94281 
118000 1.54739 -5.33439 8.42772 1.0326 -3.787 7.39512 
119000 1.44091 -5.29632 8.53656 0.961547 -3.85541 7.57502 
120000 1.43084 -5.31078 8.45556 0.954829 -3.87993 7.50073 
121000 1.5596 -5.29086 8.63222 1.04075 -3.73126 7.59147 
122000 1.52541 -5.18369 9.24123 1.01794 -3.65828 8.22329 
123000 1.56658 -5.35416 8.32793 1.04541 -3.78758 7.28253 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
124000 1.48427 -5.34034 8.31413 0.990479 -3.85607 7.32365 
125000 1.49231 -5.28977 8.61429 0.995844 -3.79747 7.61845 
126000 1.55076 -5.31393 8.5255 1.03485 -3.76317 7.49065 
127000 1.48319 -5.32951 8.37393 0.989763 -3.84632 7.38417 
128000 1.5201 -5.32838 8.44174 1.01439 -3.80828 7.42735 
129000 1.50429 -5.31892 8.49514 1.00384 -3.81463 7.4913 
130000 1.54778 -5.23656 8.87404 1.03286 -3.68877 7.84118 
131000 1.53353 -5.2675 8.71052 1.02335 -3.73396 7.68717 
132000 1.5157 -5.24311 8.8765 1.01146 -3.72741 7.86505 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
133000 1.5036 -5.33678 8.40123 1.00338 -3.83317 7.39785 
134000 1.50516 -5.25777 8.78939 1.00442 -3.7526 7.78497 
135000 1.50672 -5.2883 8.56969 1.00547 -3.78157 7.56423 
136000 1.52802 -5.37653 8.17392 1.01967 -3.84852 7.15425 
137000 1.51219 -5.28633 8.64896 1.00911 -3.77414 7.63985 
138000 1.47111 -5.22069 8.95746 0.981701 -3.74958 7.97576 
139000 1.53359 -5.35532 8.24859 1.02339 -3.82174 7.22519 
140000 1.52287 -5.36772 8.24112 1.01624 -3.84485 7.22489 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
141000 1.5379 -5.30818 8.56751 1.02627 -3.77028 7.54125 
142000 1.47871 -5.29971 8.52637 0.986772 -3.82099 7.5396 
143000 1.56221 -5.27375 8.70269 1.04249 -3.71154 7.6602 
144000 1.43421 -5.2203 8.93995 0.957074 -3.78609 7.98287 
145000 1.52581 -5.34687 8.33861 1.0182 -3.82106 7.32041 
146000 1.52459 -5.24045 8.8465 1.01738 -3.71586 7.82912 
147000 1.42828 -5.3414 8.33852 0.953114 -3.91313 7.3854 
148000 1.46648 -5.3155 8.43783 0.97861 -3.84902 7.45922 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
149000 1.4543 -5.29945 8.48574 0.970483 -3.84514 7.51526 
150000 1.46219 -5.30965 8.46039 0.975748 -3.84746 7.48464 
151000 1.49217 -5.28302 8.67875 0.995756 -3.79085 7.68299 
152000 1.45251 -5.31759 8.38242 0.969286 -3.86508 7.41314 
153000 1.47985 -5.29411 8.61926 0.987532 -3.81426 7.63173 
154000 1.50566 -5.28464 8.63916 1.00476 -3.77898 7.63441 
155000 1.46605 -5.3026 8.51829 0.978322 -3.83655 7.53997 
156000 1.47635 -5.22756 8.95784 0.985195 -3.75121 7.97265 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
157000 1.45269 -5.33449 8.30323 0.969405 -3.8818 7.33383 
158000 1.51082 -5.31444 8.53495 1.0082 -3.80362 7.52676 
159000 1.52791 -5.32992 8.41298 1.0196 -3.80202 7.39338 
160000 1.51473 -5.27664 8.71676 1.01081 -3.76191 7.70595 
161000 1.51224 -5.22731 8.94554 1.00914 -3.71507 7.9364 
162000 1.43052 -5.29222 8.54019 0.954612 -3.8617 7.58558 
163000 1.50573 -5.28577 8.61823 1.0048 -3.78004 7.61343 
164000 1.48328 -5.29838 8.60374 0.989817 -3.81511 7.61392 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
165000 1.48455 -5.29786 8.57505 0.990666 -3.81331 7.58438 
166000 1.45026 -5.27066 8.71137 0.967788 -3.8204 7.74358 
167000 1.51012 -5.34152 8.2647 1.00773 -3.8314 7.25697 
168000 1.46582 -5.28241 8.6447 0.978168 -3.81659 7.66653 
169000 1.49792 -5.32292 8.414 0.999588 -3.825 7.41442 
170000 1.48419 -5.25964 8.7577 0.990428 -3.77545 7.76727 
171000 1.44086 -5.27196 8.65926 0.96151 -3.8311 7.69776 
172000 1.52571 -5.21964 9.01093 1.01813 -3.69393 7.9928 
173000 1.52087 -5.24636 8.8529 1.01491 -3.72549 7.838 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
174000 1.54017 -5.28897 8.67553 1.02778 -3.7488 7.64774 
175000 1.50089 -5.2671 8.70103 1.00157 -3.76621 7.69946 
176000 1.51415 -5.25367 8.83747 1.01042 -3.73951 7.82705 
177000 1.55339 -5.1718 9.20128 1.0366 -3.61842 8.16468 
178000 1.48937 -5.38094 8.05556 0.993884 -3.89157 7.06168 
179000 1.51231 -5.30699 8.50301 1.00919 -3.79468 7.49382 
180000 1.4641 -5.27792 8.66726 0.977022 -3.81381 7.69024 
181000 1.54224 -5.34366 8.3961 1.02917 -3.80142 7.36693 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
182000 1.49315 -5.28432 8.65031 0.996406 -3.79117 7.6539 
183000 1.4292 -5.1922 9.09476 0.953728 -3.763 8.14104 
184000 1.53663 -5.36399 8.2799 1.02542 -3.82736 7.25448 
185000 1.50823 -5.36153 8.25081 1.00647 -3.8533 7.24434 
186000 1.44111 -5.27311 8.60956 0.961681 -3.832 7.64788 
187000 1.51148 -5.27742 8.6807 1.00864 -3.76594 7.67207 
188000 1.49474 -5.30984 8.48421 0.997468 -3.8151 7.48675 
189000 1.53077 -5.31496 8.48098 1.02151 -3.78418 7.45947 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
190000 1.48018 -5.27707 8.64105 0.987752 -3.79689 7.6533 
