# istep   pe  t_kin   ke
0 872.2848241510425 3.6477938909022436 539.8734958535321 
100 2.359425745154792 2.697347534025282 399.2074350357417 
200 5.255273479298887 2.697023183023363 399.1594310874577 
300 1.6015277334083873 2.6959209410935743 398.99629928184896 
400 1.7223556957264599 2.6969045813831998 399.14187804471356 
500 2.0698723015019693 2.6962057143373945 399.0384457219344 
600 3.1717527599038515 2.696920420688575 399.1442222619091 
700 2.9919284698131694 2.6964419793800216 399.07341294824323 
800 3.7228319448388243 2.6962046898967427 399.0382941047179 
900 3.787848285673463 2.69694492577759 399.1478490150833 
1000 2.7734194438556043 2.696135227901072 399.0280137293587 
1100 1.202483768383643 2.696049018895883 399.0152547965907 
1200 1.4948237663647301 2.69621241112536 399.03943684655326 
1300 -0.6392900503979426 2.696187219190248 399.03570844015667 
1400 0.9495379258780297 2.6959965868924622 399.0074948600844 
1500 2.191035156668783 2.6964393820476995 399.07302854305954 
1600 2.75676015531701 2.695472751423391 398.9299672106619 
1700 2.47754813094212 2.696233587670228 399.0425709751937 
1800 2.148765754266485 2.6966493034980927 399.1040969177177 
1900 1.0315190924727835 2.696283848830696 399.05000962694305 
2000 -0.43730553339690026 2.695682869834019 398.96106473543483 
2100 0.9906448326119621 2.695450701305683 398.9267037932411 
2200 2.0806446350676673 2.6958534349118892 398.9863083669596 
2300 -0.9478973155864967 2.6959962794766383 399.0074493625425 
2400 0.5600506487751478 2.695798213941958 398.9781356634098 
2500 1.3509089281348539 2.695929309298009 398.99753777610533 
2600 0.8648291613305261 2.695253074212312 398.89745498342216 
2700 -2.1846523489763507 2.6949223459096485 398.848507194628 
2800 1.2082480412547305 2.6951773596507547 398.88624922831167 
2900 -1.8168415854514284 2.695746277661043 398.97044909383436 
3000 1.3344459980347443 2.6958672472289082 398.98835258987845 
3100 -0.8490307876778074 2.695619307685099 398.9516575373946 
3200 3.3623775489178023 2.696002047481938 399.0083030273268 
3300 0.977960792668128 2.6951372124131896 398.88030743715206 
3400 0.6333435973086399 2.6950667266522683 398.8698755445357 
3500 0.08243749906467368 2.695107133396261 398.8758557426466 
3600 1.5072581925142066 2.6949822313961604 398.8573702466318 
3700 0.8887604643557108 2.6949874286001685 398.85813943282494 
3800 -0.45785483575805497 2.69427915023477 398.7533142347459 
3900 -0.5313782649094811 2.6950865387957887 398.87280774177674 
4000 0.4972464782209238 2.694821968127319 398.83365128284316 
4100 0.014336979124900395 2.69474421216107 398.82214339983835 
4200 -0.347682574855523 2.6950062188223423 398.86092038570666 
4300 -0.44599122192393637 2.694576360173985 398.7973013057498 
