# istep   pe  t_kin   ke
0 713.8380986637131 0.9999999999999982 147.99999999999974 
100 12.999194670960657 0.9999999999999994 147.99999999999991 
200 23.675472831442786 1.0000000000000002 148.00000000000003 
300 16.08340415648241 1.0000000000000004 148.00000000000006 
400 11.066090229634252 1.0000000000000007 148.0000000000001 
500 15.532172109858406 0.9999999999999987 147.9999999999998 
600 9.156558813289726 0.9999999999999994 147.99999999999991 
700 14.957778537315722 1.0000000000000004 148.00000000000006 
800 20.850641097555616 0.999999999999999 147.99999999999986 
900 15.164290373842599 0.9999999999999997 147.99999999999994 
1000 9.576005124701297 1.0000000000000007 148.0000000000001 
1100 18.813427255089707 0.9999999999999998 147.99999999999997 
1200 13.082174999465618 1.0000000000000004 148.00000000000006 
1300 12.443345259363657 0.9999999999999998 147.99999999999997 
1400 16.50867798918009 0.9999999999999992 147.9999999999999 
1500 10.667037806299017 1.0000000000000004 148.00000000000006 
1600 14.352629342887264 0.9999999999999998 147.99999999999997 
1700 14.744068215955593 1.0 148.0 
1800 20.113652822156784 0.9999999999999997 147.99999999999994 
1900 18.993743914367993 1.0000000000000007 148.0000000000001 
2000 14.001099266587204 1.0000000000000002 148.00000000000003 
2100 12.88952535301847 0.9999999999999989 147.99999999999983 
2200 9.896937861586068 0.9999999999999997 147.99999999999994 
2300 18.520816112903756 0.9999999999999992 147.9999999999999 
2400 13.377806637771126 1.0000000000000007 148.00000000000009 
2500 14.983585606289719 1.0000000000000007 148.0000000000001 
2600 18.108736741663538 0.9999999999999998 147.99999999999997 
2700 18.68179506216233 1.0000000000000004 148.00000000000006 
2800 14.311807239990035 0.999999999999999 147.99999999999986 
2900 12.901316214424437 0.9999999999999997 147.99999999999994 
3000 14.764835470271333 0.9999999999999997 147.99999999999994 
3100 11.52630012136735 0.9999999999999998 147.99999999999997 
3200 17.683494187898525 0.9999999999999997 147.99999999999994 
3300 13.90442635343489 1.0000000000000018 148.00000000000026 
3400 13.317791091449244 1.0 148.0 
3500 10.00663855891005 1.0 148.0 
3600 16.448942064096013 1.0000000000000007 148.0000000000001 
3700 15.594539762400835 1.0000000000000007 148.00000000000009 
3800 11.48585038548884 0.9999999999999989 147.99999999999983 
3900 16.513909122416393 0.9999999999999997 147.99999999999994 
4000 17.398759097210252 0.9999999999999997 147.99999999999994 
4100 11.70487024602662 1.0000000000000022 148.0000000000003 
4200 12.360735330249877 0.9999999999999998 147.99999999999997 
4300 11.122204310852087 1.0000000000000009 148.00000000000014 
4400 17.07404369655638 0.9999999999999994 147.99999999999991 
4500 19.762472672959287 0.9999999999999987 147.9999999999998 
4600 11.984101465280027 1.0 148.0 
4700 10.297217060401618 0.9999999999999997 147.99999999999994 
4800 21.486559469886245 0.9999999999999997 147.99999999999994 
4900 8.433138837591033 0.9999999999999992 147.9999999999999 
5000 16.26626813772364 1.0000000000000004 148.00000000000006 
5100 10.509103929434387 1.0000000000000007 148.00000000000009 
5200 13.372214348158746 0.9999999999999998 147.99999999999997 
5300 9.288836308704099 0.9999999999999997 147.99999999999994 
5400 10.733960307846864 1.0000000000000004 148.00000000000006 
5500 12.155824056377373 0.9999999999999992 147.9999999999999 
5600 9.830534398089252 0.9999999999999998 147.99999999999997 
5700 14.195595557642086 1.0000000000000004 148.00000000000006 
5800 14.84993769794836 1.0000000000000007 148.0000000000001 
5900 14.48567994687562 1.0 148.0 
6000 16.574863468371092 0.9999999999999992 147.9999999999999 
6100 15.633416785007253 1.0000000000000007 148.0000000000001 
6200 7.913678536578216 1.0000000000000002 148.00000000000003 
6300 19.69498697480369 0.9999999999999997 147.99999999999994 
6400 9.925207825173672 1.0000000000000004 148.00000000000006 
6500 10.961436760371752 0.9999999999999997 147.99999999999994 
6600 18.590060938960647 1.0 148.0 
6700 12.320765384237367 1.0000000000000007 148.00000000000009 
6800 14.636538610186292 1.0000000000000007 148.0000000000001 
6900 15.872203189079972 1.0000000000000007 148.00000000000009 
7000 9.171830170521442 1.0000000000000009 148.00000000000014 
7100 18.59000718593525 1.0000000000000007 148.00000000000009 
7200 14.142187218962215 0.9999999999999994 147.99999999999991 
7300 13.052360713661777 1.000000000000001 148.00000000000017 
7400 9.00961578515209 1.0000000000000007 148.00000000000009 
7500 8.999483899631016 1.0 148.0 
7600 14.027084811425429 0.9999999999999998 147.99999999999997 
7700 19.546690682848222 1.0000000000000004 148.00000000000006 
7800 9.319752030050985 1.0000000000000007 148.00000000000009 
7900 12.508237562053207 1.0000000000000007 148.0000000000001 
8000 8.007524164780353 1.0000000000000009 148.00000000000014 
8100 19.433746054103665 0.9999999999999989 147.99999999999983 
8200 12.47814192882717 0.9999999999999998 147.99999999999997 
8300 18.8484605616206 1.0 148.0 
8400 16.609467782574445 0.9999999999999992 147.9999999999999 
8500 24.816060132563504 1.0000000000000004 148.00000000000006 
8600 13.080166613224897 0.9999999999999998 147.99999999999997 
8700 13.614331781978407 0.9999999999999998 147.99999999999997 
8800 12.932200306132387 1.0 148.0 
8900 11.426028915956465 1.0000000000000009 148.00000000000014 
9000 15.672662545683462 0.9999999999999994 147.99999999999991 
9100 18.34504654002036 1.0000000000000002 148.00000000000003 
9200 15.950752673025914 1.0 148.0 
9300 13.107133834472547 1.0000000000000004 148.00000000000006 
9400 15.41964413720936 1.0000000000000013 148.0000000000002 
9500 18.23774192870983 0.9999999999999994 147.99999999999991 
9600 12.68382046759045 0.9999999999999982 147.99999999999974 
9700 12.826208328217486 0.9999999999999994 147.99999999999991 
9800 12.661964972827935 0.9999999999999997 147.99999999999994 
9900 11.213089699425982 0.9999999999999989 147.99999999999983 
10000 8.421025635685268 0.9999999999999998 147.99999999999997 
10100 11.023762749690238 1.0000000000000007 148.0000000000001 
10200 6.273272976939223 1.0000000000000007 148.00000000000009 
10300 12.946354114320522 0.9999999999999997 147.99999999999994 
10400 18.580303731398363 1.0000000000000009 148.00000000000014 
10500 6.354529910340265 0.9999999999999998 147.99999999999997 
10600 21.473608423405285 1.0000000000000002 148.00000000000003 
10700 11.830206523569263 0.9999999999999998 147.99999999999997 
10800 16.449766857608573 0.9999999999999997 147.99999999999994 
10900 12.952384318555309 1.0000000000000009 148.00000000000014 
11000 15.333070712735164 1.0000000000000007 148.0000000000001 
